name	time	frame	height	yaw	pitch	roll	length	lat	lon	east	north	zone.number	zone.letter	image_x	image_y	start_east	start_north	end_east	end_north	heading	project	sensor	surface_event	printID
20240720002A	2024-07-20 05:03:46.500000	6306	90.2	143.4	-76.9	0	NA	-21.083634312934	55.2098460136511	314032.676917782	7667550.95653657	40	K	393.39	368.71	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	1
20240720002A	2024-07-20 05:04:00.900000	6739	90.1	136.2	-89.9	0	NA	-21.0836595111429	55.2099102445413	314039.382428002	7667548.2417755	40	K	346.94	413.71	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	2
20240720002A	2024-07-20 05:04:08.700000	6977	90.2	132.5	-89.9	0	NA	-21.083667588508	55.2099462408994	314043.132814291	7667547.3895482	40	K	317.9	499.35	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	3
20240720002A	2024-07-20 05:04:18.900000	7279	90.2	106.1	-90	0	NA	-21.0836277335096	55.2099038560603	314038.679054877	7667551.75254595	40	K	367.26	315	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	4
20240720002A	2024-07-20 05:04:29.100000	7585	90.2	102	-90	0	NA	-21.083604410098	55.2099964590753	314048.272279461	7667554.44295578	40	K	519.68	191.61	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	5
20240720002A	2024-07-20 05:04:35.300000	7774	90	111.2	-89.9	0	NA	-21.0836569692439	55.2101685610427	314066.220577487	7667548.82494872	40	K	532.74	374.52	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	6
20240720002A	2024-07-20 05:04:44.100000	8036	90.1	111.3	-90	0	NA	-21.0836811323773	55.2102889870414	314078.763947231	7667546.29040753	40	K	495	596.61	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	7
20240720003J	2024-07-20 05:03:30.900000	5844	90.1	151.4	-38.7	0	NA	-21.0835422605552	55.209927061362	314040.983896874	7667561.24272	40	K	341.13	608.23	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	1
20240720003J	2024-07-20 05:03:36.700000	6016	90.1	143.4	-54.1	0	NA	-21.0835660467145	55.2098678538055	314034.861323767	7667558.5400879	40	K	403.55	547.26	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	2
20240720003J	2024-07-20 05:03:47.500000	6336	90.2	143.4	-76.9	0	NA	-21.0836746382707	55.2099139400661	314039.785254137	7667546.57130561	40	K	358.55	338.23	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	3
20240720003J	2024-07-20 05:03:56.900000	6620	90.2	136.2	-90	0	NA	-21.0836318557	55.2099272883439	314041.119002911	7667551.32353513	40	K	307.74	287.42	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	1	4
20240720003J	2024-07-20 05:04:16.100000	7193	90.2	106.1	-90	0	NA	-21.0836175504435	55.2098972549181	314037.980463801	7667552.87224381	40	K	355.65	326.61	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	2	1
20240720003J	2024-07-20 05:04:36.700000	7811	90	111.3	-89.9	0	NA	-21.0836439532813	55.210199740954	314069.444240356	7667550.30241922	40	K	497.9	448.55	NA	NA	NA	NA	NA	Jul-20th-2024-08-53AM-Flight-Airdata	TIR	2	2
20240722006A	2024-07-22 07:45:00.700000	23548	108.1	81.5	-73.2	0	NA	-20.9607490943199	55.1640088722953	309113.307026328	7681102.02173525	40	K	265	550.17	NA	NA	NA	NA	NA	Jul-22nd-2024-11-31AM-Flight-Airdata	TIR	1	1
20240722006A	2024-07-22 07:45:14.100000	23948	108.3	45.9	-90	0	NA	-20.9603959863938	55.1632527586313	309034.225774756	7681140.21414998	40	K	308.21	689.87	NA	NA	NA	NA	NA	Jul-22nd-2024-11-31AM-Flight-Airdata	TIR	1	2
20240722007A	2024-07-22 07:44:57.900000	23466	107.8	81.5	-72.3	0	NA	-20.9610258812911	55.1641112635697	309124.306688373	7681071.49942061	40	K	405.41	444.36	NA	NA	NA	NA	NA	Jul-22nd-2024-11-31AM-Flight-Airdata	TIR	1	1
20240722007A	2024-07-22 07:45:09.500000	23810	108.3	45.9	-85.3	0	NA	-20.9605669866426	55.1635903342281	309069.549506275	7681121.68457948	40	K	382.32	546.8	NA	NA	NA	NA	NA	Jul-22nd-2024-11-31AM-Flight-Airdata	TIR	1	2
20240725001A	2024-07-25 11:39:15.100000	5421	91.4	110.2	-60.4	0	NA	-21.2909392907219	55.3596909189288	329839.931278573	7644768.16725629	40	K	453.02	572.77	NA	NA	NA	NA	NA	Jul-25th-2024-03-34PM-Flight-Airdata	TIR	1	1
20240725001A	2024-07-25 11:39:21.300000	5606	91.6	110.2	-59.2	0	NA	-21.29093588081	55.3597536288052	329846.433979674	7644768.61242357	40	K	437.15	541.03	NA	NA	NA	NA	NA	Jul-25th-2024-03-34PM-Flight-Airdata	TIR	1	2
20240726001A	2024-07-26 04:57:24.700000	16429	90.1	197.6	-90	0	NA	-21.0609465140651	55.1969695942019	312666.271982328	7670047.72990833	40	K	332.42	557.42	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	1
20240726001A	2024-07-26 04:57:43.900000	17002	90.1	189.3	-90	0	NA	-21.0609397793668	55.1971332460524	312683.271064476	7670048.66792493	40	K	185.81	654.68	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	2
20240726001A	2024-07-26 04:57:53.700000	17300	90.1	171.1	-89.9	0	NA	-21.0608765748966	55.1972491459744	312695.236813958	7670055.80181396	40	K	103.06	616.94	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	3
20240726001A	2024-07-26 04:57:59.300000	17468	90	164	-89.9	0	NA	-21.060827194588	55.1972707621662	312697.421441381	7670061.29433663	40	K	71.13	609.68	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	4
20240726001A	2024-07-26 04:58:06.900000	17694	89.9	153	-89.9	0	NA	-21.0607824126474	55.1972703096061	312697.318331539	7670066.25181268	40	K	129.19	474.68	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	5
20240726001A	2024-07-26 04:58:16.100000	17968	89.9	153	-89.9	0	NA	-21.0607729967223	55.1973336415014	312703.888313911	7670067.36873339	40	K	136.45	528.39	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	6
20240726001A	2024-07-26 04:58:26.300000	18277	89.9	153	-89.9	0	NA	-21.0607619838671	55.1974260871273	312713.481944679	7670068.69667349	40	K	103.06	616.94	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	7
20240726001A	2024-07-26 04:58:35.500000	18551	89.9	153	-90	0	NA	-21.0607675790691	55.1974671530587	312717.756731336	7670068.12546974	40	K	137.9	630	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	8
20240726001A	2024-07-26 04:58:43.900000	18802	89.9	153	-90	0	NA	-21.0607923648552	55.1974907286875	312720.237864524	7670065.40903386	40	K	140.81	576.29	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	9
20240726001J	2024-07-26 04:50:27.500000	3928	89.7	236.4	-61.7	0	NA	-21.0573976639023	55.1967772608598	312641.838859862	7670440.41279204	40	K	373.67	539.58	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	1
20240726001J	2024-07-26 04:50:36.500000	4195	89.9	236.4	-66.1	0	NA	-21.0576178617338	55.1967453367832	312638.796849934	7670415.99618245	40	K	289.99	497.74	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	2
20240726001J	2024-07-26 04:50:46.300000	4489	89.4	213.7	-66.1	0	NA	-21.0577068729379	55.1968957014944	312654.535320266	7670406.31812532	40	K	419.84	554.01	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	3
20240726001J	2024-07-26 04:50:53.500000	4707	89.9	210.7	-70.7	0	NA	-21.0577678020558	55.1969124745349	312656.354798259	7670399.59211006	40	K	431.13	467.42	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	4
20240726001J	2024-07-26 04:51:04.100000	5025	90.1	210.7	-85.7	0	NA	-21.0579213958942	55.1969337219896	312658.755332419	7670382.6120325	40	K	409.35	227.9	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	5
20240726001J	2024-07-26 04:51:12.700000	5281	90	210.7	-90	0	NA	-21.0580245445096	55.1971063669744	312676.826984984	7670371.39493296	40	K	362.9	516.77	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	6
20240726001J	2024-07-26 04:51:20.100000	5502	90.1	210.8	-90	0	NA	-21.0580658646655	55.1971264243967	312678.96323321	7670366.84377148	40	K	355.65	547.26	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	1	7
20240726001J	2024-07-26 04:55:19.500000	12680	90	197.6	-89.9	0	NA	-21.0598470992666	55.1969266126249	312660.428159552	7670169.40049522	40	K	509.52	637.26	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	2	1
20240726001J	2024-07-26 04:55:40.100000	13297	90	197.6	-89.9	0	NA	-21.0600175464193	55.196945129123	312662.565970562	7670150.55129973	40	K	576.29	683.71	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	2	2
20240726001J	2024-07-26 04:55:47.900000	13529	90.1	197.6	-89.9	0	NA	-21.0600675433244	55.1970170619224	312670.104246932	7670145.10048368	40	K	576.29	824.52	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	2	3
20240726001J	2024-07-26 04:57:25.700000	16462	90.1	197.6	-90	0	NA	-21.060970620492	55.1969956591076	312669.010969087	7670045.09162105	40	K	287.42	537.1	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	3	1
20240726001J	2024-07-26 04:57:37.300000	16809	90.1	197.6	-89.9	0	NA	-21.0610211188607	55.1970577170483	312675.523582566	7670039.57367725	40	K	239.52	579.19	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	3	2
20240726001J	2024-07-26 04:57:48.100000	17128	90.1	172.3	-89.9	0	NA	-21.0609019377618	55.1971693320128	312686.973907931	7670052.89995777	40	K	145.16	519.68	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	3	3
20240726001J	2024-07-26 04:58:06.500000	17680	89.9	153	-90	0	NA	-21.060803651226	55.1972751312217	312697.846013981	7670063.90606262	40	K	130.65	447.1	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	3	4
20240726001J	2024-07-26 04:58:22.100000	18152	89.8	153	-89.9	0	NA	-21.0608191096166	55.197402530868	312711.105387659	7670062.34434099	40	K	152.42	548.71	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	3	5
20240726001J	2024-07-26 04:58:42.300000	18755	89.9	153	-90	0	NA	-21.0608072276134	55.1974830748892	312719.461052414	7670063.75451634	40	K	152.42	567.58	NA	NA	NA	NA	NA	Jul-26th-2024-08-45AM-Flight-Airdata	TIR	3	6
20240726002J	2024-07-26 06:15:04	23796	90.1	148.5	-90	0	NA	-21.086995270727	55.2042728672719	313457.775132881	7667172.32898993	40	K	463.12	437.15	NA	NA	NA	NA	NA	Jul-26th-2024-10-01AM-Flight-Airdata	TIR	1	1
20240726002J	2024-07-26 06:15:07.800000	23911	90.3	148.5	-90	0	NA	-21.0870103138002	55.204312759806	313461.93901447	7667170.71026027	40	K	431.38	406.85	NA	NA	NA	NA	NA	Jul-26th-2024-10-01AM-Flight-Airdata	TIR	1	2
20240726002J	2024-07-26 06:15:16.200000	24159	90.2	148.5	-90	0	NA	-21.0870450998184	55.2043569510504	313466.574214026	7667166.91073866	40	K	415.51	412.62	NA	NA	NA	NA	NA	Jul-26th-2024-10-01AM-Flight-Airdata	TIR	1	3
20240726002J	2024-07-26 06:15:38.400000	24828	90.1	148.5	-90	0	NA	-21.0871399793677	55.2045121183495	313482.815580878	7667156.58805195	40	K	317.4	408.29	NA	NA	NA	NA	NA	Jul-26th-2024-10-01AM-Flight-Airdata	TIR	1	4
20240726004A	2024-07-26 06:15:14	24096	90.2	148.5	-89.9	0	NA	-21.0870198626385	55.2043046569916	313461.10900393	7667169.64356921	40	K	458.79	477.54	NA	NA	NA	NA	NA	Jul-26th-2024-10-01AM-Flight-Airdata	TIR	1	1
20240726004A	2024-07-26 06:15:42.400000	24949	90.1	148.5	-89.9	0	NA	-21.0871325658401	55.2045011264991	313481.66419962	7667157.395955	40	K	323.17	427.05	NA	NA	NA	NA	NA	Jul-26th-2024-10-01AM-Flight-Airdata	TIR	1	2
20240726005A	2024-07-26 06:52:31.400000	16523	90.1	12.1	-84.3	0	NA	-21.0683401929743	55.1950593181849	312477.018099663	7669226.89472281	40	K	497.74	503.51	NA	NA	NA	NA	NA	Jul-26th-2024-10-38AM-Flight-Airdata	TIR	1	1
20240726005A	2024-07-26 06:53:12.800000	17768	90.2	21.1	-84.3	0	NA	-21.0681860982056	55.1954630373059	312518.779335717	7669244.43048412	40	K	526.6	672.31	NA	NA	NA	NA	NA	Jul-26th-2024-10-38AM-Flight-Airdata	TIR	1	2
20240726005A	2024-07-26 06:58:20.200000	26977	93.8	144.4	-90	0	NA	-21.0675642133451	55.1954297462366	312514.539934742	7669313.24304654	40	K	481.87	551.12	NA	NA	NA	NA	NA	Jul-26th-2024-10-38AM-Flight-Airdata	TIR	2	1
20240726005A	2024-07-26 06:58:31.200000	27306	93.6	144.4	-89.9	0	NA	-21.0675914219615	55.1953235839506	312503.541620771	7669310.10570316	40	K	494.86	597.29	NA	NA	NA	NA	NA	Jul-26th-2024-10-38AM-Flight-Airdata	TIR	2	2
20240726005A	2024-07-26 06:58:52.600000	27949	93.1	210.1	-59	0	NA	-21.0679371421112	55.1950779281683	312478.446550415	7669271.54026114	40	K	468.89	921.91	NA	NA	NA	NA	NA	Jul-26th-2024-10-38AM-Flight-Airdata	TIR	2	3
20240726006A	2024-07-26 07:22:38.400000	11131	89.7	127.3	-90	0	NA	-21.0613918656781	55.1938778525033	312345.521300074	7669994.78505952	40	K	466	662.21	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	1
20240726006A	2024-07-26 07:22:58	11721	89.7	158.3	-90	0	NA	-21.0616841308844	55.1940567909408	312364.484092994	7669962.63775511	40	K	321.73	533.81	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	2
20240726006A	2024-07-26 07:23:19.400000	12359	89.5	136.1	-89.9	0	NA	-21.0619586586666	55.1941302768105	312372.465471323	7669932.33005366	40	K	334.71	269.79	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	3	1
20240726006A	2024-07-26 07:23:51.600000	13326	89.5	142	-90	0	NA	-21.0625918029354	55.1942297046635	312383.592689219	7669862.34881236	40	K	360.68	457.35	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	3	2
20240726007A	2024-07-26 07:23:16	12259	89.5	133	-89.9	0	NA	-21.061791582379	55.1939626318494	312354.833454285	7669950.63042144	40	K	393.87	429.93	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	2	1
20240726007A	2024-07-26 07:23:40.800000	13002	89.4	142.2	-90	0	NA	-21.0622336565222	55.1939863622681	312357.854247792	7669901.71429868	40	K	509.29	672.31	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	2	2
20240726007A	2024-07-26 07:23:41.800000	13033	89.4	142.2	-90	0	NA	-21.0622393369942	55.1939902731056	312358.267805245	7669901.08999299	40	K	503.51	673.76	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	3	1
20240726007A	2024-07-26 07:23:55	13429	89.4	142	-90	0	NA	-21.0625485036622	55.1939295004468	312352.339949913	7669866.78915189	40	K	592.96	932.01	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	3	2
20240726008A	2024-07-26 07:23:01	11811	89.7	158.3	-90	0	NA	-21.0617251269886	55.1938136221269	312339.26430729	7669957.81251632	40	K	603.06	699.73	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	1
20240726008A	2024-07-26 07:23:17.800000	12314	89.6	133	-89.9	0	NA	-21.061776977483	55.1938313512869	312341.171858658	7669952.09278887	40	K	483.32	605.95	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	2
20240726008A	2024-07-26 07:23:31	12707	89.4	123.1	-89.9	0	NA	-21.0619654983695	55.193765512132	312334.566097798	7669931.14322743	40	K	467.45	797.83	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	3
20240726008A	2024-07-26 07:23:42	13039	89.4	142.2	-90	0	NA	-21.0621993244518	55.1938757126107	312346.311992399	7669905.38504991	40	K	594.41	802.16	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	4
20240726008A	2024-07-26 07:24:14.200000	14001	88.6	102.6	-90	0	NA	-21.0625597811552	55.1937261538152	312331.221503725	7669865.30107249	40	K	484.76	867.08	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	5
20240726009A	2024-07-26 07:30:14.600000	24806	89.7	164.7	-47.1	0	NA	-21.0649825377601	55.1924783624011	312204.588334582	7669595.59608569	40	K	872.85	447.25	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	1
20240726009A	2024-07-26 07:30:43	25652	89.7	128.3	-89.9	0	NA	-21.0644671365055	55.1916221864204	312114.964935356	7669651.64914069	40	K	403.97	634.8	NA	NA	NA	NA	NA	Jul-26th-2024-11-16AM-Flight-Airdata	TIR	1	2
20240729001A	2024-07-29 11:59:11.800000	4308	90.3	316	-89.9	0	NA	-21.0104437590828	55.2094720095141	313902.841032881	7675653.71936348	40	K	543.91	639.13	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	1
20240729001A	2024-07-29 11:59:30.600000	4871	90.2	316	-90	0	NA	-21.0100818215657	55.2094194799993	313896.930950016	7675693.72945502	40	K	463.12	489.09	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	2
20240729001A	2024-07-29 11:59:51.400000	5494	90.1	323.9	-89.9	0	NA	-21.0095208345644	55.2093644296952	313890.511780295	7675755.7740336	40	K	448.69	279.89	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	3
20240729001A	2024-07-29 12:00:10.200000	6058	90.1	323.9	-90	0	NA	-21.0090751157229	55.209429474921	313896.720817038	7675805.19682749	40	K	470.33	438.59	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	4
20240729001A	2024-07-29 12:00:25.600000	6522	90.1	329.5	-90	0	NA	-21.0086509613417	55.2094182009946	313895.022462363	7675852.14321942	40	K	541.03	393.87	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	5
20240729001A	2024-07-29 12:00:47.800000	7184	90.2	27.1	-90	0	NA	-21.0079040082876	55.2094366045659	313896.008890347	7675934.86228847	40	K	264.02	477.54	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	6
20240729001A	2024-07-29 12:01:01.200000	7590	90	28.2	-89.9	0	NA	-21.0076086283094	55.2094830260436	313900.468437738	7675967.6188592	40	K	308.75	429.93	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	7
20240729001J	2024-07-29 11:58:58	3899	90.4	316	-90	0	NA	-21.0108309510388	55.2093207040266	313887.591894255	7675610.67574824	40	K	425.61	444.36	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	1
20240729001J	2024-07-29 11:59:30.200000	4864	90.2	316	-89.9	0	NA	-21.0101028694238	55.2094051083638	313895.462996519	7675691.38243082	40	K	427.05	499.19	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	2
20240729001J	2024-07-29 11:59:51.600000	5505	90.1	323.9	-90	0	NA	-21.0095400861972	55.209356685081	313889.730538624	7675753.63359745	40	K	414.06	300.09	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	3
20240729001J	2024-07-29 12:00:11.400000	6096	90	323.9	-89.9	0	NA	-21.0090583024515	55.2093955860174	313893.176846475	7675807.01879347	40	K	445.8	398.19	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	4
20240729001J	2024-07-29 12:00:46.200000	7140	90.1	27.1	-90	0	NA	-21.0079377693948	55.209411623906	313893.453758969	7675931.09538001	40	K	225.07	460.23	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	1	5
20240729001J	2024-07-29 12:02:42.800000	10634	90	331.1	-61.4	0	NA	-21.0057121351451	55.2094445334416	313894.113697107	7676177.54096303	40	K	509.29	461.67	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	2	1
20240729001J	2024-07-29 12:02:59.600000	11135	89.8	336.2	-67.7	0	NA	-21.0052471696337	55.2096769708446	313917.701766967	7676229.28957569	40	K	483.32	646.34	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	2	2
20240729001J	2024-07-29 12:03:27.400000	11969	89.8	337.1	-61.2	0	NA	-21.0049456914788	55.2094980472526	313898.726298904	7676262.4587733	40	K	435.71	470.33	NA	NA	NA	NA	NA	Jul-29th-2024-03-56PM-Flight-Airdata	TIR	2	3
20240729002A	2024-07-26 05:35:14.100000	17958	90.7	227.8	-67.2	0	NA	-21.0718235597925	55.2018205967746	313184.001503525	7668849.18066986	40	K	315.96	496.3	NA	NA	NA	NA	NA	Jul-26th-2024-09-21AM-Flight-Airdata	TIR	1	1
20240729002A	2024-07-26 05:35:35.100000	18585	90.8	223.1	-89.9	0	NA	-21.0717073582749	55.2019427175072	313196.546743435	7668862.1890869	40	K	278.45	796.39	NA	NA	NA	NA	NA	Jul-26th-2024-09-21AM-Flight-Airdata	TIR	1	2
20240729003A	2024-07-26 05:34:57.100000	17444	90.7	241.7	-38.8	0	NA	-21.0720588090627	55.2017739741962	313179.45061397	7668823.08050544	40	K	454.46	308.75	NA	NA	NA	NA	NA	Jul-26th-2024-09-21AM-Flight-Airdata	TIR	1	1
20240729003A	2024-07-26 05:35:13.500000	17939	90.6	227.8	-67.2	0	NA	-21.07172801429	55.2017055622433	313171.928025025	7668859.62399424	40	K	513.61	463.12	NA	NA	NA	NA	NA	Jul-26th-2024-09-21AM-Flight-Airdata	TIR	1	2
20240729008A	2024-07-29 12:32:46.800000	1223	90.6	73.2	-60.3	0	NA	-21.0060238971703	55.224290023302	315437.871785522	7676160.24830819	40	K	403.97	565.55	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	1
20240729008A	2024-07-29 12:35:12.400000	5584	88.1	89.4	-84.9	0	NA	-21.0071347393364	55.2246621249514	315477.922704694	7676037.6939688	40	K	569.88	542.47	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	2
20240729008A	2024-07-29 12:36:12.400000	7387	88.1	94.4	-89.9	0	NA	-21.0075681463372	55.2247081628367	315483.242016033	7675989.76353892	40	K	666.54	476.1	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	3
20240729008A	2024-07-29 12:36:55.200000	8666	90.5	118.8	-89.9	0	NA	-21.0079053046906	55.2247726808197	315490.364112462	7675952.51039128	40	K	528.04	517.94	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	4
20240729008A	2024-07-29 12:38:55.800000	12283	90.2	116.6	-89.9	0	NA	-21.0086231868976	55.2247761456948	315491.607431887	7675873.03579195	40	K	494.86	445.8	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	5
20240729008A	2024-07-29 12:39:32	13366	89.9	116.6	-90	0	NA	-21.0089014706075	55.2247724586155	315491.566464	7675842.22201962	40	K	474.66	522.27	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	6
20240729009J	2024-07-29 12:32:46.400000	1208	90.6	73.2	-56.4	0	NA	-21.0060096305393	55.2243832765026	315447.549021213	7676161.93554106	40	K	442.92	552.57	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	1
20240729009J	2024-07-29 12:33:33.800000	2630	90.6	165.3	-89.9	0	NA	-21.0069142421406	55.2250657000685	315519.607668806	7676062.57191908	40	K	448.69	265.46	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	1	2
20240729009J	2024-07-29 12:36:15.400000	7475	88.1	94.4	-89.9	0	NA	-21.0076364758022	55.2247612082372	315488.840717752	7675982.25988136	40	K	722.81	460.23	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	1
20240729009J	2024-07-29 12:36:24.600000	7750	88.1	112.5	-89.9	0	NA	-21.0077064306323	55.2248412864377	315497.251765424	7675974.60749878	40	K	751.66	425.61	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	2
20240729009J	2024-07-29 12:36:49.200000	8485	90.4	118.8	-89.9	0	NA	-21.0078367853586	55.224835493572	315496.809882461	7675960.16889877	40	K	581.42	385.21	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	3
20240729009J	2024-07-29 12:37:12	9172	90.4	118.8	-90	0	NA	-21.0080053483115	55.2247414594752	315487.24139093	7675941.39823794	40	K	414.06	526.6	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	4
20240729009J	2024-07-29 12:37:34.600000	9850	90.2	117.1	-89.9	0	NA	-21.0081516343446	55.224801278393	315493.640152025	7675925.27163051	40	K	666.54	409.74	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	5
20240729009J	2024-07-29 12:38:03.200000	10708	90.2	125.5	-89.9	0	NA	-21.0083693228403	55.2247782864251	315491.517686677	7675901.14421392	40	K	484.76	516.5	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	6
20240729009J	2024-07-29 12:38:39	11780	90.1	116.6	-90	0	NA	-21.0085488308216	55.2248065021362	315494.671823	7675881.30301216	40	K	543.91	419.84	NA	NA	NA	NA	NA	Jul-29th-2024-04-31PM-Flight-Airdata	TIR	2	7
